,id,genre,track_name,artist_name,valence,energy,k-means_moods,moods_label
1407,4ru4VFea4hRnan4fXUzgB8,chicago-house,Little Joe from Chicago,Various Artists,0.685,0.278,5,Contentment
1408,5tMGD1Q0dE5IgVkUs9xCtW,chicago-house,Can You Feel It - Steve Bug Re-Mix,Chez Damier,0.198,0.767,0,Distressed
1409,5eUdZPBqanI90TZJjVh5Uf,chicago-house,Love Thang,Various Artists,0.8,0.659,1,Excitement
1410,6F0lgKTdwIh1MvGjHxo3OH,chicago-house,I'm Gonna Get You,Various Artists,0.737,0.845,1,Excitement
1411,3uPRNPmq7BG74OQk6qjXmv,chicago-house,Shadows Of Your Love,Various Artists,0.664,0.48,5,Contentment
1412,4UGQBc0TFC4piAhNhlTsN0,chicago-house,In a Vision,Various Artists,0.823,0.692,1,Excitement
1413,5IMkl51S87vaP8BkUOJ9Vt,chicago-house,Space Invaders Are Smoking Grass,I-F,0.306,0.661,2,Misery
1414,575QvzRKeDdjbt7OgJHQ0x,chicago-house,Falling - Armando's House mix,Various Artists,0.532,0.305,5,Contentment
1415,0BUh8s6MBv94W27PuJn0J0,chicago-house,Remember,Gino Soccio,0.353,0.506,2,Misery
1416,4ofFCOGsDjAMjwZZ8hgquD,chicago-house,Deja Vu - Musaria Mix,Various Artists,0.684,0.601,5,Contentment
1417,0bI4V8H3eFSiDd3vUELTxE,chicago-house,Rock To The Beat,Various Artists,0.508,0.689,3,Energetic
1418,3OmIjYUcOawxzkhXKaeDA2,chicago-house,Turn Up The Bass - Turn Up The House Mix By Tyree Cooper,Tyree Cooper,0.43,0.846,3,Energetic
1419,3fmlNzB27d8Y5GW9lum3aT,chicago-house,Servants Jaz House,Glenn Underground,0.323,0.365,2,Misery
1420,16wFwAryftSe5gOZKl7Sg9,chicago-house,Set It Out - Long Version,Various Artists,0.798,0.873,1,Excitement
1421,0UlAMKJ9gPYYSxdc2YdawO,chicago-house,House Nation,Various Artists,0.802,0.827,1,Excitement
1422,0JNDnEI6wspaSj3LsCZWBW,chicago-house,When You Touch Me,DJ Marley Marl,0.439,0.751,3,Energetic
1423,2EbRDRLE1ZRMWMjXk8Ba3U,chicago-house,You Got the Love,Candi Staton,0.598,0.936,3,Energetic
1424,78u9bk3YNFz9AfJ60eQAc6,chicago-house,time marches on,Marshall Jefferson,0.392,0.742,3,Energetic
1425,6tJkAQ2DzHudWnwZAcKcPZ,chicago-house,The Boss,Diana Ross,0.863,0.93,1,Excitement
1426,7vWKEY4WZVG9vWDVTkIpfu,chicago-house,Ride the Rhythm (Frank Knuckles Mix) [Remastered],Frankie Knuckles,0.726,0.881,1,Excitement
1427,6p8i9A3hkXzgk5DMcJyEWg,chicago-house,Got a Love for You - Hurley's House Mix,Jomanda,0.632,0.604,5,Contentment
1428,73qgi0X825ar43uE9pE0Rg,chicago-house,I Can't Forget,Various Artists,0.774,0.878,1,Excitement
1429,4KhOfYSg4ULCbTjCLj3EB2,chicago-house,Give Me Tonight,Shannon,0.583,0.979,3,Energetic
1430,1eRHhAoLSc10JqBFXEFh0n,chicago-house,Your Only Friend,Various Artists,0.431,0.692,3,Energetic
1431,6BxCZuxeJGwqAcLH2QgLKi,chicago-house,"Renegades Of Funk - 12"" Vocal Version",Afrika Bambaataa,0.84,0.912,1,Excitement
1432,5gSFJq49KEZ3RzbBt3Wx0j,chicago-house,Jack to the Sound of the Underground 2012 - Addy van der Zwan & Jerry Beke Mix,Hithouse,0.438,0.898,3,Energetic
1433,2jh5lZFuyMkGrKEepntF5y,chicago-house,Apron,Marcel Dettmann,0.351,0.907,0,Distressed
1434,5WweSXlB7TqcPY1EI7L6JA,chicago-house,Lonesome House Blues,Blind Lemon Jefferson,0.466,0.172,4,Depressed
1435,7xfXaftCHnS86O6JfKvYL4,chicago-house,Finger Fuck,VA,0.959,0.902,1,Excitement
1436,21GpxnPPlDDINYYJCxfjiK,chicago-house,Plastic Dreams,Various Artists,0.26,0.622,2,Misery
1437,0Eutcxpxmd63S2N3Ys8SeM,chicago-house,This Is Acid (Unmixed),Various Artists,0.847,0.942,1,Excitement
1438,4ic8gCPbXXV9iRkSGDJrrA,chicago-house,Never Gonna Get Enough,Various Artists,0.798,0.837,1,Excitement
1439,62ZXQj05xa0gYevLKVkQAC,chicago-house,feel my mf bass,Various Artists,0.914,0.951,1,Excitement
1440,2Lj8T12mn1lkboBb6bwQsk,chicago-house,Bes' Enatainment - Original Mix,Various Artists,0.798,0.395,5,Contentment
1441,3t6MFAwXMixSSQe4jMRCVl,chicago-house,Native Love,Divine,0.696,0.811,1,Excitement
1442,20gFQeaikLa2Ntag4ohjNn,chicago-house,Bremen Ost,Stephan Bodzin,0.103,0.602,2,Misery
1443,6ESO79dWSDoTMsMq6fD3y7,chicago-house,Are You Ready ?,Minimal Duo,0.246,0.765,0,Distressed
1444,5eVgkmsnTF4jSK5T07C89p,chicago-house,Smokebelch II (Beatless Mix),The Sabres Of Paradise,0.215,0.431,2,Misery
1445,0Ro9ii30CFiqxzXcIHn21E,chicago-house,Tricky Disco,Tricky Disco,0.964,0.882,1,Excitement
1446,5bh8l1991KxZHgsYoV6oEx,chicago-house,Always There - David Morales Remix,Incognito,0.135,0.603,2,Misery
1447,5T42BKBpIOkt2YnqKA0hC6,chicago-house,A Path - Original Mix,Various Artists,0.809,0.45,5,Contentment
1448,6w0HKxt6yr3JdhJ0PRBnkf,chicago-house,Faith,Frankie Knuckles,0.791,0.637,1,Excitement
1449,10l4nUkfIt8AgevPyvzi7f,chicago-house,"Let The Music Play (12"" Mix)",Shannon,0.797,0.843,1,Excitement
1450,5J0sxLeabLWvvopMAv9UZd,chicago-house,Fantasy,Various Artists,0.967,0.603,1,Excitement
1451,4eayai01bYx0xFaNr606Nx,chicago-house,Rainbow,Various Artists,0.714,0.649,5,Contentment
1452,7hW8QrtkHnZ97TmVs4WSUL,chicago-house,Weekend - feat. Class Action,DJ Cer,0.85,0.729,1,Excitement
1453,73XUsynQImneAv8C0Cw8Di,chicago-house,ride the rhythm,Marshall Jefferson,0.547,0.627,3,Energetic
1454,0lsxwlEMRdnxwTFnpKZH4e,chicago-house,Be Your Own Hero - John Gazoo White Shoe Remix,Robert Owens,0.7,0.564,5,Contentment
1455,2gwdqKIWtbb4Ib367Y5LCs,chicago-house,Mondfahrt,Stephan Bodzin,0.358,0.772,0,Distressed
1456,7yrOtaYnsW2uh5eGiTOcaW,chicago-house,Boompty Boomp Theme,Various Artists,0.808,0.947,1,Excitement
1457,2JcQg9ZBSaxquKk2DOZBJn,chicago-house,"We Got the Funk - Remastered 12"" U.S. Re-edit Version",Various Artists,0.898,0.941,1,Excitement
1458,5pQUQUi23TTkdNLOQJO8r6,chicago-house,On & On - Vocal Album Mix,Jesse Saunders,0.947,0.732,1,Excitement
1459,6IPs3WHFxyO4crsNdIdGyA,chicago-house,Back,Ben Klock,0.0408,0.553,2,Misery
1460,3PtSrtGDTKGN0dkdGHUsbd,chicago-house,Take Me Back,Various Artists,0.132,0.495,2,Misery
1461,1uoFwurhS62GOfTz2AbjYJ,chicago-house,"Spank - 12 "" Version",Various Artists,0.842,0.601,5,Contentment
1462,2FdIPqs2fX3laJ9PHPvxVA,chicago-house,Donnie,Various Artists,0.874,0.43,5,Contentment
1463,7c6kQOLEbXfmBU3PN8M0rG,chicago-house,As Always (Full Vocal Version Mix) [Unmixed],Various Artists,0.646,0.71,3,Energetic
1464,4yYqY1AhA63WzJ1sc9RYYR,chicago-house,"Good Times - Original 12"" Mix",Various Artists,0.934,0.452,5,Contentment
1465,2iX9aSAZmSxZ5dbLAqKbUO,chicago-house,When A Thought Becomes You,Various Artists,0.95,0.626,1,Excitement
1466,6fDNNvdsZ9Z4oV8OSgLfuJ,chicago-house,Can't Fake the Feeling,Geraldine Hunt feat. Freddie James & Rosalind aka Cheri,0.922,0.643,1,Excitement
1467,5ZYVjWoREJbwcU9EiiSKZF,chicago-house,I'll Be Your Friend - DEF Mix,Robert Owens,0.584,0.84,3,Energetic
1468,1z0xEcPc895lrt4zTd00Vg,chicago-house,Southern Boy - 12th Planet & Flinch Remix,DJ Sneak,0.128,0.702,0,Distressed
1469,0Dm5Howv0N64qVtkTsdF6I,chicago-house,Acperience 1,Hardfloor,0.791,0.888,1,Excitement
1470,5HfFvFyxqIsVOOSVBUKWKi,chicago-house,Say U Will feat. Dajae - Original Mix,Various Artists,0.475,0.471,2,Misery
1471,6jG6IoJNchqUGiYAlctbN3,chicago-house,(Who?) Keeps Changing Your Mind - Chocolate Puma Fresh Fruit Vocal Edit,South Street Player,0.386,0.777,3,Energetic
1472,44Q1QGgYuGX7vl5tgfrHNO,chicago-house,Wouh,Nicolas Jaar,0.133,0.36,4,Depressed
1473,5OLiT2AK6IWLQMr6G3r2sQ,chicago-house,Move Your Body (Unmixed),Various Artists,0.598,0.738,3,Energetic
1474,524wRHQekJJvQWtAIy115v,chicago-house,Where Are You Tonight,Various Artists,0.67,0.572,5,Contentment
1475,29Obf0yYT5cppVWJLx9iu0,chicago-house,The Pressure - Frankie Knuckles Classic Mix (With Intro),Sounds Of Blackness,0.376,0.86,0,Distressed
1476,7yBLRyQBBnpT4mD8eG7I7f,chicago-house,100% Pure Love,Various Artists,0.728,0.685,1,Excitement
1477,3na4EwSGRtBCb2uVUalisU,chicago-house,Tears - 3D Slightly 303 Version,Various Artists,0.553,0.699,3,Energetic
1478,40HZQ2AKfJUiCoUjljYuBQ,chicago-house,Behind The Groove,Teena Marie,0.8,0.833,1,Excitement
1479,1kAAx2bxZFZ9tAsFvq66E9,chicago-house,A Touch Of Jazz - Lifestyles Of The Rich mix,Various Artists,0.861,0.705,1,Excitement
1480,3pOqIgzCierdcf84FaqEIh,chicago-house,Love Is You,Various Artists,0.754,0.598,5,Contentment
1481,1cBMPX3f3O1pTCaAdLNQL4,chicago-house,Theme from S'Express,Various Artists,0.439,0.714,3,Energetic
1482,6MDIunkg3JqysXHHXBfkeL,chicago-house,Jealousy And Lies,Various Artists,0.714,0.773,1,Excitement
1483,0Kh42XxPit9dybhNLRqU5f,chicago-house,Gonna Make You Sweat (Everybody Dance Now),C & C Music Factory,0.794,0.798,1,Excitement
1484,1uU9XdnfngoIGba1nEHbg1,chicago-house,Don`t Mess With Chicago,Various Artists,0.572,0.424,5,Contentment
1485,0TDLuuLlV54CkRRUOahJb4,children,Titanium (feat. Sia),David Guetta,0.301,0.787,0,Distressed
1486,4lLtanYk6tkMvooU0tWzG8,children,Grenade,Bruno Mars,0.245,0.558,2,Misery
1487,0BXmWSeBL9zIazKcbvr2pb,children,Cruella De Vil - Soundtrack Version,Various Artists,0.294,0.159,4,Depressed
1488,0TuGy9ifVTzZWcRBhIrulo,children,My Brother the Ape,They Might Be Giants (For Kids),0.961,0.775,1,Excitement
1489,1nl09AjkuO7BBRF3BFAPsC,children,Man in the Mirror - Remastered Version,Michael Jackson,0.264,0.813,0,Distressed
1490,1vabQAO370qU6hTvzDGkQZ,children,Happy Tappin' with Elmo,Sesame Street,0.87,0.814,1,Excitement
1491,0Jg602cHeMCnPez9baacIe,children,Cotton Eye Joe,Rednex,0.614,0.937,3,Energetic
1492,03xWMkKEbeO4SnylA53ipj,children,"When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",Various Artists,0.385,0.42,2,Misery
1493,6PRC2qyslEy7GfzmtyDPQp,children,Witch Doctor,Alvin & The Chipmunks,0.737,0.922,1,Excitement
1494,2oTDOIAdsxPTE7yAp4YOcv,children,Jump Around,House Of Pain,0.818,0.71,1,Excitement
1495,6dEnpbXyamib2EJnRhTt0G,children,Suit & Tie,Justin Timberlake,0.357,0.596,2,Misery
1496,1OzSfjFW08DTD51XoNnog7,children,"That's How You Know - From ""Enchanted""/Soundtrack Version",Various Artists,0.52,0.667,3,Energetic
1497,1NtMwloRp8OIVwWGipngkw,children,Brush Your Teeth,Raffi,0.49,0.216,4,Depressed
1498,3GfOAdcoc3X5GPiiXmpBjK,children,Song 2,Blur,0.855,0.709,1,Excitement
1499,7mmB3hzmswPL0pbjZvzgMu,children,"Only An Act of True Love - From ""Frozen""/Score",Various Artists,0.0395,0.154,4,Depressed
1500,1lOSxJNCLvWm2bYaTcTSmK,children,"Mother Knows Best - From ""Tangled""/Soundtrack Version",Various Artists,0.473,0.259,4,Depressed
1501,1gihuPhrLraKYrJMAEONyc,children,Feel So Close - Radio Edit,Calvin Harris,0.919,0.924,1,Excitement
1502,757BDO5ESoW0ljn5MNNyVY,children,Fake-Believe,They Might Be Giants (For Kids),0.65,0.64,5,Contentment
1503,2Sovh03ENcoG1RYGK2MPPo,children,"Just Around the Riverbend - From ""Pocahontas"" / Soundtrack Version",Various Artists,0.262,0.217,4,Depressed
1504,1rcmUjGK1uonLN3uBpAcU5,children,Zo bijzonder,Kinderen voor Kinderen,0.858,0.914,1,Excitement
1505,5wzF54886ZLxexpY6h1VhU,children,When Can I See You Again?,Various Artists,0.446,0.83,3,Energetic
1506,5JLv62qFIS1DR3zGEcApRt,children,Wide Awake,Katy Perry,0.575,0.683,3,Energetic
1507,2mL1D1XZ0fSWHbUbuc7K0Y,children,Hot Potato,The Wiggles,0.924,0.76,1,Excitement
1508,4xJjD28UsZlqbX7tBV3Aj5,children,Bad,Michael Jackson,0.353,0.88,0,Distressed
1509,14fmbvjYLqRZEXz1VZdM2M,children,We Found Love,Rihanna,0.609,0.74,3,Energetic
1510,1Le3LPmxQ3VELEyKl8TSgj,children,Smile For The Camera,Yo Gabba Gabba,0.794,0.938,1,Excitement
1511,2idj6BBTuQTQ0hyFuk7g9p,children,Day O,Raffi,0.687,0.264,5,Contentment
1512,0RcOyACUtCAgCglC9tPlqK,children,My Own Two Hands,Jack Johnson,0.356,0.184,4,Depressed
1513,5XbEpHHrEliVNo2Vbf1Nqk,children,Popular,Eric Saade,0.526,0.965,3,Energetic
1514,4kO7mrAPfqIrsKwUOK5BFx,children,Midnight City,M83,0.272,0.729,0,Distressed
1515,75a5fcQSduYyC93gXtgGhk,children,Like Me,Various Artists,0.715,0.874,1,Excitement
1516,60wwxj6Dd9NJlirf84wr2c,children,Clarity,Zedd,0.176,0.781,0,Distressed
1517,7n6ibfsRHhCb1Ccl9Fg2CZ,children,Scream & Shout,will.i.am,0.473,0.616,2,Misery
1518,2fQxE0jVrjNMT9oJAXtSJR,children,Domino,Jessie J,0.781,0.557,5,Contentment
1519,7qYKHucVMz2XP1fuftcdoY,children,The Vowel Family,They Might Be Giants (For Kids),0.253,0.31,4,Depressed
1520,5zsYl9Nl4kQmPSjwscVASJ,children,Heart Attack,One Direction,0.63,0.824,3,Energetic
1521,0cqNGWvuukhCiKvEX7utys,children,"We're All In This Together - From ""High School Musical""/Soundtrack Version",Various Artists,0.805,0.941,1,Excitement
1522,2FiceoWDJ67rrmb5tGBpgE,children,Ghost,Ella Henderson,0.486,0.836,3,Energetic
1523,4vojpVoYaj4myAkIcfNKIN,children,U Smile,Justin Bieber,0.419,0.605,2,Misery
1524,70b5Sq3ePOu3Gqg0hjlOtR,children,"For the First Time in Forever - From ""Frozen""/Soundtrack Version",Various Artists,0.43,0.411,2,Misery
1525,1mwt9hzaH7idmC5UCoOUkz,children,Diamonds,Rihanna,0.369,0.674,2,Misery
1526,2WZ1DjMEANu4zN3ww3NmkY,children,What Does A Fox Say,I U 1 D C,0.428,0.892,3,Energetic
1527,7pNC5ZIKtwUK0ReSpM3P9f,children,Black Widow,Iggy Azalea,0.519,0.72,3,Energetic
1528,3jfr0TF6DQcOLat8gGn7E2,children,Do I Wanna Know?,Arctic Monkeys,0.405,0.532,2,Misery
1529,5nWbbQ0sIEabqPxAdqmh66,children,Sweet Disposition,Various Artists,0.347,0.804,0,Distressed
1530,5leGfH2xcDpGoBUfwNAMRh,children,Wheels On The Bus,Dora The Explorer,0.779,0.907,1,Excitement
1531,2aguSiD8qwSjjRWLsW9qaF,children,Nonagon,They Might Be Giants (For Kids),0.952,0.802,1,Excitement
1532,7raciFPVU5VuHmqVbw2c1h,children,"Puff, the Magic Dragon - 2004 Remaster","Peter, Paul and Mary",0.469,0.143,4,Depressed
1533,67awxiNHNyjMXhVgsHuIrs,children,Turn Down for What,DJ Snake,0.0815,0.799,0,Distressed
1534,0FRelX0g1nNDFt6nvtiakE,children,Hangover,Taio Cruz,0.635,0.888,3,Energetic
1535,0GO8y8jQk1PkHzS31d699N,children,Tongue Tied,Grouplove,0.371,0.936,0,Distressed
1536,0wGtYIrTodIcfv9P9ALsx3,children,Electric Car,They Might Be Giants (For Kids),0.746,0.581,5,Contentment
1537,1JCCdiru7fhstOIF4N7WJC,children,Amnesia,5 Seconds of Summer,0.108,0.499,2,Misery
1538,6eDApnV9Jdb1nYahOlbbUh,children,One Time,Justin Bieber,0.762,0.853,1,Excitement
1539,2lwwrWVKdf3LR9lbbhnr6R,children,Float On,Modest Mouse,0.553,0.888,3,Energetic
1540,2fzUS2WQ9d9TcY14dpHxKb,children,Belle,Various Artists,0.447,0.28,4,Depressed
1541,2ybG7j6iMJ6cbbDwqKyvc1,children,For the First Time in Forever - Instrumental Karaoke,Various Artists,0.244,0.319,4,Depressed
1542,5tXyNhNcsnn7HbcABntOSf,children,DJ Got Us Fallin' In Love,Usher,0.669,0.878,3,Energetic
1543,4rHZZAmHpZrA3iH5zx8frV,children,Mirrors,Justin Timberlake,0.512,0.512,5,Contentment
1544,5C5Cbp9pp3uycVbijcL6o3,children,Why Does the Sun Really Shine?,They Might Be Giants (For Kids),0.434,0.402,2,Misery
1545,209NkbzmsUa9pAobU7xGyf,children,Born This Way,Lady Gaga,0.519,0.828,3,Energetic
1546,06IWtDiU8D6DK8vSU072pa,children,"Pink Elephants on Parade - From ""Dumbo"" / Soundtrack Version",Various Artists,0.516,0.435,5,Contentment
1547,3IPnBzGRMg6BfViFxxa0Gq,children,"Love Is an Open Door - From ""Frozen""/Soundtrack Version",Various Artists,0.537,0.637,3,Energetic
1548,02ILwrgX3DDx9mclP2EI41,children,I'm Ready,AJR,0.597,0.867,3,Energetic
1549,2vABEO6ENIFfsF0rXHViLA,children,All My Friends Are Different,Yo Gabba Gabba,0.635,0.843,3,Energetic
1550,5R9a4t5t5O0IsznsrKPVro,children,Single Ladies (Put a Ring on It),Beyoncé,0.272,0.584,2,Misery
1551,3pfdwzqLYcN20GvoYno1Oz,children,Girls Chase Boys,Ingrid Michaelson,0.678,0.82,3,Energetic
1552,6GpcFTcLIc0eeR7Q7dVMXZ,children,Wasted,Tiësto,0.375,0.832,0,Distressed
1553,5oxdujaaa07fUbALxnuARO,children,Beauty And The Beast (Celine Dion and Peabo Bryson),Various Artists,0.134,0.308,4,Depressed
1554,1G8DggfK35Le9svVcBQAEj,children,Alphabet of Nations,They Might Be Giants (For Kids),0.456,0.936,3,Energetic
1555,2GzFejme2HJKiH4mAYag14,children,Kinderen voor kinderen Tune,Kinderen voor Kinderen,0.293,0.807,0,Distressed
1556,0ltBH1JNzSvQJPjJpvTu9B,children,Whistle,Flo Rida,0.75,0.933,1,Excitement
1557,5x9VIW2fS21JMswOt6AORI,children,Classic,MKTO,0.8,0.781,1,Excitement
1558,5IWmU2PNimgYuTLddU2DRo,children,Payphone,Maroon 5,0.556,0.744,3,Energetic
1559,0UAB340gAcSMk3r0a8PTag,children,More Than This,One Direction,0.225,0.715,0,Distressed
1560,1h3lDnpevTi5iN9IL7W2ye,children,"Under the Sea - From ""The Little Mermaid"" / Soundtrack Version",Various Artists,0.856,0.589,5,Contentment
1561,20o8Y01V58egl0hKxtgHC1,children,I'm So Sorry,Yo Gabba Gabba,0.563,0.663,3,Energetic
1562,3LHMFgMolEbhhGBC47OuAi,children,Campfire Song Song,Spongebob Squarepants,0.808,0.538,5,Contentment
1563,3eR3lWuvQqOzhTn91nbRCa,children,Something That I Want,Various Artists,0.963,0.824,1,Excitement
1564,2dbquDz1vO3TUYiAhpI6ux,children,Photosynthesis,They Might Be Giants (For Kids),0.709,0.783,1,Excitement
1565,6PtXobrqImYfnpIxNsJApa,children,Bad (feat. Vassy) - Radio Edit,David Guetta,0.411,0.972,3,Energetic
1566,1r8Clr74LTo1zIHRqNdcFv,children,Under a Shady Tree,The Laurie Berkner Band,0.881,0.542,5,Contentment
1567,1haQRuZnoggW6U6l5jFIj9,children,"Reflection - From ""Mulan"" / Pop Version",Various Artists,0.248,0.226,4,Depressed
1568,6mnjcTmK8TewHfyOp3fC9C,children,Die Young,Kesha,0.801,0.7,1,Excitement
1569,0CfjYjURpMhOP0WCcRTxia,children,The Sharing Song,Jack Johnson,0.534,0.427,5,Contentment
1570,3E5XrOtqMAs7p2wKhwgOjf,children,Just Dance,Lady Gaga,0.679,0.732,3,Energetic
1571,3wjgPeXocinhLyPL37p70e,children,"A Girl Worth Fighting For - From ""Mulan""/Soundtrack",Various Artists,0.849,0.35,5,Contentment
1572,1DZpj424eVkKZQJJ0PsLzW,children,Open Your Heart,The Laurie Berkner Band,0.636,0.452,5,Contentment
1573,0xEIhF83JaaXLG0RPUViHJ,children,You'll Be In My Heart,Phil Collins,0.653,0.739,3,Energetic
1574,7ukQvPuGUBZt88WveKBGAD,children,Heart Attack,Demi Lovato,0.551,0.765,3,Energetic
1575,1KqlVt63Q4bl1VdSlymr5C,children,Riptide,Vance Joy,0.51,0.731,3,Energetic
1576,4rVrHxLGV2iSN4nJtI9hKh,children,Mah Na Mah Na,The Muppets,0.586,0.436,5,Contentment
1577,7sMGwiS4vOMcz86ZY3vKYM,children,Girls Just Want to Have Fun,Various Artists,0.743,0.847,1,Excitement
1578,398ok0L5xZyPHuKWy3YLRv,children,Jacob's Ladder,VeggieTales,0.807,0.433,5,Contentment
1579,2zihOAUs2XMvr4b2LDB8KN,children,Pictures of Pandas Painting,They Might Be Giants (For Kids),0.818,0.781,1,Excitement
1580,53Pgsvu3qSYO2aXt5J2vcL,children,Lego House,Ed Sheeran,0.565,0.637,3,Energetic
1581,6QPKYGnAW9QozVz2dSWqRg,children,Someone Like You,Adele,0.288,0.321,4,Depressed
1582,2giHiZTf7a3UKkYvENgavP,chill,It Girl,Jason Derulo,0.345,0.718,2,Misery
1583,4hy4fb5D1KL50b3sng9cjw,chill,Smells Like Teen Spirit,Nirvana,0.826,0.875,1,Excitement
1584,5cwN1htZyoWqZCc33f3RfE,chill,The High Road,Broken Bells,0.603,0.638,5,Contentment
1585,62pLaub2aM1TJD1BMijfvt,chill,Creature Fear,Bon Iver,0.202,0.121,4,Depressed
1586,5GZEeowhvSieFDiR8fQ2im,chill,9 Crimes,Damien Rice,0.116,0.139,4,Depressed
1587,6T10XPeC9X5xEaD6tMcK6M,chill,All I Need (feat. Beth Hirsch),Air,0.165,0.425,2,Misery
1588,35aNHKBZWXXbL9KQK7O5Nk,chill,Hurricane,MS MR,0.262,0.68,2,Misery
1589,4RL77hMWUq35NYnPLXBpih,chill,Skinny Love,Birdy,0.169,0.29,4,Depressed
1590,5mb6SzBnxv1ywFSH9V3uxd,chill,Delicate,Damien Rice,0.147,0.144,4,Depressed
1591,38YgZVHPWOWsKrsCXz6JyP,chill,Come On Get Higher,Matt Nathanson,0.617,0.623,5,Contentment
1592,6LtPIXlIzPOTF8vTecYjRe,chill,Bleeding Love,Leona Lewis,0.201,0.647,2,Misery
1593,1RoV2hHbjzFbo9uKe2cvGs,chill,Extreme Ways,Moby,0.538,0.782,3,Energetic
1594,2HxjhEugETRl7l4Se24qYv,chill,Everything,Smallville: The Talon Mix,0.0389,0.374,4,Depressed
1595,7Lf7oSEVdzZqTA0kEDSlS5,chill,Cry Me a River,Justin Timberlake,0.564,0.654,3,Energetic
1596,10VBBaul4zVD0reteuIHM2,chill,From Time,Drake,0.448,0.491,2,Misery
1597,1NiZ7FqRnm9iqLjfeiZmNn,chill,Cmyk,Smolik,0.746,0.681,1,Excitement
1598,24lMtPOCzP5g4hrg3NklLa,chill,Just The Way You Are,Bruno Mars,0.434,0.843,3,Energetic
1599,5r35Zd5Onw3aV3Gm9XdgtI,chill,Come As You Are,Nirvana,0.553,0.832,3,Energetic
1600,0VZ9xPNa6ROafP6GYYuv2S,chill,Marry Me,Train,0.492,0.269,5,Contentment
1601,7Dbg5O9nNWu6SWxDjJ9qoq,chill,In The Air Tonight,Phil Collins,0.357,0.313,4,Depressed
1602,6rjtB7KSIiJ6v9vrACMlqF,chill,400 Lux,Lorde,0.194,0.474,2,Misery
1603,3HfB5hBU0dmBt8T0iCmH42,chill,Creep,Radiohead,0.126,0.344,4,Depressed
1604,78DwRIo6Vj6wqteyerGetr,chill,The Heart of Life,John Mayer,0.357,0.238,4,Depressed
1605,4eLSCSELtKxZwXnFbNLXT5,chill,On Top Of The World,Imagine Dragons,0.768,0.923,1,Excitement
1606,1zQX8Tf3fRYw8Djxh5kUKq,chill,Chained,The xx,0.187,0.468,2,Misery
1607,5LRxSyiIRHQD26h1mdM0Ir,chill,My Friend,Groove Armada,0.153,0.867,0,Distressed
1608,2vO1wr5wIEHqQmY4jWbuhi,chill,Angel,Jack Johnson,0.357,0.0568,4,Depressed
1609,1ph6Bncj7s3BmYp6FkIzP8,chill,Miss You,Various Artists,0.216,0.134,4,Depressed
1610,0W6jxWbCr1dggn7FSRiOlE,chill,Trouble,Ray LaMontagne,0.513,0.451,5,Contentment
1611,6r7RzhMYGYWJ27TZwpzwgv,chill,You And Your Heart,Jack Johnson,0.842,0.552,5,Contentment
1612,2ZaYFNn1YQuLSVdHhanr4Q,chill,Only You,Joshua Radin,0.831,0.255,5,Contentment
1613,1HR2CTi0ytRJIcik1QKdOa,chill,Beautiful,Eminem,0.467,0.696,3,Energetic
1614,57kozn0j4DL3toKrqKQY0U,chill,In The Waiting Line,Zero 7,0.378,0.33,4,Depressed
1615,6lWuJS86p0q5JAKekgETcN,chill,Sky and Sand,Paul Kalkbrenner,0.526,0.329,5,Contentment
1616,7vcuTZAFyu0Z5dgMRLR0h0,chill,Such Great Heights,Iron & Wine,0.552,0.275,5,Contentment
1617,6bUNEbXT7HovLW6BgPCBsb,chill,Roses,Outkast,0.509,0.708,3,Energetic
1618,3B7udSGy2PfgoCniMSb523,chill,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",Howard Shore,0.234,0.0549,4,Depressed
1619,5wb91i08i51QP1shXd60ix,chill,The Sun Is Shining,Bob Marley & The Wailers,0.847,0.524,5,Contentment
1620,6SKwQghsR8AISlxhcwyA9R,chill,Marry You,Bruno Mars,0.452,0.82,3,Energetic
1621,2GtaNlidzvK3hY78kCdsHa,chill,Marijuana,Kid Cudi,0.54,0.403,5,Contentment
1622,2bbhyUWJ5VjdfI3P4PRLu2,chill,Samson,Regina Spektor,0.184,0.193,4,Depressed
1623,45GtRWedzDAzG55MPosniU,chill,Show Me,Kid Ink,0.558,0.512,5,Contentment
1624,5CMjjywI0eZMixPeqNd75R,chill,Lose Yourself to Dance (feat. Pharrell Williams),Daft Punk,0.674,0.659,5,Contentment
1625,0GNI8K3VATWBABQFAzBAYe,chill,Stay,Rihanna,0.125,0.31,4,Depressed
1626,1mea3bSkSGXuIRvnydlB5b,chill,Viva La Vida,Coldplay,0.417,0.617,2,Misery
1627,6nmVeODcBpsGKx5RPv003D,chill,Feel Again,OneRepublic,0.353,0.818,0,Distressed
1628,6t6oULCRS6hnI7rm0h5gwl,chill,Some Nights,fun.,0.392,0.738,3,Energetic
1629,2cGxRwrMyEAp8dEbuZaVv6,chill,Instant Crush (feat. Julian Casablancas),Daft Punk,0.518,0.585,5,Contentment
1630,5Gtn8HgCAo0TUiaKKgP6us,chill,Down in the Valley,The Head And The Heart,0.149,0.403,4,Depressed
1631,3xZMPZQYETEn4hjor3TR1A,chill,Angel,Sarah McLachlan,0.125,0.0744,4,Depressed
