id,genre,track_name,artist_name,valence,energy
6uQ192yNyZ4W8yoaL0Sb9p,edm,Sugar High,Approaching Nirvana,0.468,0.355
78upcMhaz0KEaZWGOsQzg0,edm,B4 the Dual,Benga,0.177,0.68
76Qwq652kO20NZFjU4Ma8D,edm,Kuaga,Pierce Fulton,0.493,0.912
1BU4p95YjXuvCCRscALuxv,edm,L R L,Lazerbeak,0.281,0.925
2L7plRhGDguuuM9J1u5R7x,edm,Need Your Heart (feat. Kai),Adventure Club,0.166,0.712
1QD9AQejlhhIb1txPa3WYg,edm,Just Jammin',Gramatik,0.803,0.681
7yzXK13nRm2fDTCPi9RjAu,edm,Bouncer - Original Mix,Showtek,0.311,0.898
6j4PC0PT4A5TI9QitUTV2x,edm,Blue Dream,Big Gigantic,0.46,0.954
4KHDdWCH1NCtFv2mVGNkCH,edm,Apollo - Original Mix,Hardwell,0.201,0.791
1eq6pDTqBszNFlnQ1owhLy,edm,Starlight,Various Artists,0.941,0.726
3lfGAVWfr3sdcrnv7PzfrM,edm,Rabbit Whore - Original Mix,Savant,0.269,0.624
15Gqxo3SqVnwQjt6izOKAH,edm,Moar Ghosts n Stuff,deadmau5,0.301,0.475
7zbq8RT5Kd3ExOGVTiUQbR,edm,Hot Like Sauce,Pretty Lights,0.113,0.615
7qAWdfgvuDJQlhjppYtAfA,edm,Sail - Unlimited Gravity Remix,AWOLNATION,0.42,0.47
7IaecDGUsRDMlQ8fS2seW6,edm,Sky High,Big Gigantic,0.409,0.814
6NoFbdfSqgzT3Sxj7hQv9S,edm,Where Did I Go? - Dillon Francis & Kill Paris Remix,I See MONSTAS,0.0671,0.67
4r8hRPbidDIoDPphxi78aY,edm,I Got U,Duke Dumont,0.42,0.756
0ttPiazh17aXIo5NIckHES,edm,Calabria - Firebeatz Remix,Rune RK,0.395,0.879
2r5nMKhtXqHF44qOn2nBW6,edm,Go Tell Them,Benga,0.371,0.673
30sHxvIflGaWj7nnd3oSTo,edm,Monkey Island,Dubmood,0.898,0.981
3rHFo3c176QQnZ3Ucdbp21,edm,Killin' It,Krewella,0.219,0.909
3RWnOQTAOOvkoe02KIS9dP,edm,"Goin' In - Skrillex ""Goin' Hard"" Mix",Birdy Nam Nam,0.593,0.93
7FwsJLYnRNboaN7suQQePz,edm,I.D.G.A.F.O.S.,Dillon Francis,0.13,0.93
0kk91i9mALCx4joZGk4nHT,electro,Fifteen - Hardwell Edit,Blasterjaxx,0.137,0.819
27oaG5I9Wyb0txvUj3Y1aK,electro,Maeva,Joris Delacroix,0.303,0.655
0AC357XM98E9iRQ67MhVzi,electro,Unicorn Zombie Apocalypse - Original Mix,Borgore,0.186,0.885
43DnalVz4tL1pR1GWCpfCj,electro,Delorean Dynamite,Todd Terje,0.237,0.858
59iJua476fbi3PbddfPrez,electro,The City,Madeon,0.295,0.81
1kPqYrb1Kc9NvKbd9JaRMO,electro,Artichaut,Chinese Man,0.891,0.847
4ta97KyyCWLCQAAFtOWFpy,electro,Language,Porter Robinson,0.406,0.614
1aJrVsHwcQMZ8TZ6mlvT5J,electro,A Real Hero,College,0.378,0.431
25xmy1NPaAtbiaJaqktVKs,electro,You & Me - Flume Remix,Disclosure,0.278,0.388
3QX8viPDW91rVkKVDrnRsn,electro,Positif,Mr. Oizo,0.507,0.928
5vLOVP3M0Vg2FaYJnUcrvm,electro,Heroes (We Could Be),Alesso,0.38,0.746
5AblLyBq3BDpDoo1vgXZYO,electro,I <3 U SO,Cassius,0.136,0.798
5iSEsR6NKjlC9SrIJkyL3k,electro,Pursuit Of Happiness (Nightmare),Kid Cudi,0.266,0.605
5UH9Fbn4BHzxRvUdY1wtGY,electro,Valentine,Justice,0.265,0.616
7B1Dl3tXqySkB8OPEwVvSu,electro,We'll Be Coming Back (feat. Example),Calvin Harris,0.571,0.952
14epucTZd8dLIYipdByNZS,electro,Antidote - Extended,Swedish House Mafia,0.63,0.821
2qdg4xVXTmw7m1TUQd9x4e,electro,Just Some Loops - Original Mix,Martin Garrix,0.223,0.813
2Z5E6zwhYhjnpEB1LnoNSj,electro,Subtil,Joris Delacroix,0.322,0.687
5OWhFeNXZ2RGbsGpl3rIc3,electro,Da Funk / Daftendirekt,Daft Punk,0.546,0.859
3FPdtZzT7zQP5fpXHJlVQo,electro,Fall,Swing Republic,0.5,0.669
1bd8y2QQW7wLGaaoUMdJTu,electro,KissKiss,Hôtel Costes,0.811,0.846
7ouXkk471RIRqyzfx4g0vy,electro,One Minute To Midnight,Justice,0.353,0.653
3e9iivPr1NZ0ivSGgTdvn4,electro,Atmosphere,Kaskade,0.393,0.77
06BoKUwRoskASDa4Aha5xM,electro,Baptism,Crystal Castles,0.144,0.819
3Qrlp1zHrsWrPGDiSxdWiR,electro,Madness (feat. Lil Jon),Dimitri Vegas & Like Mike,0.211,0.994
2KxRauNqahX7034OR2oAG6,electro,Toy Story,David Guetta,0.359,0.904
0UPsdEgJx6ypkfFUxD3ZHh,electro,Don't Move,Phantogram,0.482,0.642
4ku03f8oyVlgqpJ3EmnAcy,electro,Wolfgang's 5th Symphony,Wolfgang Gartner,0.115,0.416
4MVj6sUr4CxpdlklYrvtxU,electro,Somebody That I Used To Know - Tiësto Remix,Gotye,0.408,0.637
3qC3qmZNDXu62hc8YbhWsy,electro,Dear Boy,Avicii,0.253,0.581
3GUjQm9uvRMTY0NNalR5Au,electro,Welcome To St. Tropez - DJ Antoine Vs. Mad Mark Radio Edit,DJ Antoine,0.762,0.754
5BVUz2uyqMJ4V8ahbJ7zZD,electro,Matilda,Parov Stelar,0.961,0.771
1UMvwF4tb9EoHJF75Av5Cy,electro,Suzy,Caravan Palace,0.796,0.968
1VWSVt3Q0nGbq2EHe2zJYJ,electro,Pair of Dice (Radio Edit),Tiësto,0.209,0.918
4GqvWKAq6uKAcivJGnNAhR,electro,Ping Pong,Armin van Buuren,0.554,0.935
0AVzhaaOaGgdyXJ2orgfwC,electro,Obedear,Purity Ring,0.134,0.732
0UB1ORB5L02Yb4PtXgLDj1,electro,Alive,Empire of the Sun,0.432,0.885
4S7J46CLuda7ayjLc2dL9v,electro,In My Mind (feat. Georgi Kay) - Axwell Remix,Ivan Gough,0.302,0.896
7vseIfb8ooQmXzisuinchZ,electro,Infinity 2008,Various Artists,0.483,0.849
3oWfGgTFdIT05HOEXfW9gu,electro,Gingerbread Man,Dirty Honkers,0.597,0.918
6LuHcIZmMG5LU2hiqxscNb,electro,#thatPOWER,will.i.am,0.398,0.604
4w41FbeYdrRQEgF98fadFe,electro,Fais-Moi Mal Johnny,Boris Vian,0.678,0.609
3bidbhpOYeV4knp8AIu8Xn,electro,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,0.847,0.922
2JGSZk5y65ZF79mtDz0o9r,electro,Polish Girl,Neon Indian,0.448,0.884
4wkQmYpAaMe41Rc3sYZ7Vz,electro,Let's Go (feat. Ne-Yo),Calvin Harris,0.875,0.882
5Muk08hnvAKtf0MDHqIq5j,electro,Hold On - Sub Focus Remix,Various Artists,0.0393,0.931
6YXW1aTmWYCfDfVPqkmLI6,electro,Pass This On,The Knife,0.687,0.833
2g136494iEXB1GGPakAFzx,electro,Pressure - Alesso Remix,Nadia Ali,0.357,0.795
1RhK8kEjB5lUYARdK7truS,electro,Phat Brahms (Steve Aoki & Angger Dimas vs. Dimitri Vegas & Like Mike) [Radio Edit],Various Artists,0.43,0.946
3Yfp84jLN7ok7qBeovrSOW,electro,Stamina,Vitalic,0.306,0.992
26fwlVGkISUr5P91hAeTW8,electro,Body Language - Interpretation,Booka Shade,0.615,0.76
2xwedMsRwKEtLos3oN5pt9,electro,Reunion,M83,0.315,0.82
7k5dNiHDR47XeeB7g4kfFu,electro,This Must Be It,Röyksopp,0.521,0.958
0bdbXNbIRClzywgD6UIPlw,electro,Blind Faith,Chase & Status,0.418,0.85
3NVWHqOWoYQyewSBO3g8Mt,electro,Kiss me twice,Hôtel Costes,0.667,0.77
1NeLwFETswx8Fzxl2AFl91,electro,Something About Us,Daft Punk,0.384,0.475
0DbhBvuZpoFRR44KQimNvU,electro,Netzwerk (Falls Like Rain),Klangkarussell,0.255,0.756
61S6wtjY80a6vHxP3JHSgE,electro,212,Azealia Banks,0.663,0.763
5WgOELT1kPGBVCHVHvzIHS,electro,Que Sera,Various Artists,0.401,0.721
4xr1Azj8mCbz6u8CITf8ef,electro,One,Swedish House Mafia,0.212,0.731
53niJySqDdCafqXwRpqjbn,electro,Ring Dem Bells,G-Swing,0.782,0.577
3JPcICirkAw4TLp9UzEcfl,electro,Flat Beat,Mr. Oizo,0.455,0.42
0gDWgUpmcRyIb9yBxeaGQj,electro,Memories,Waldeck,0.656,0.578
6JMZJUyjquUbx3X7tRqMLt,electro,Dragons,Caravan Palace,0.674,0.906
7sqii6BhIDpJChYpU3WjwS,electro,Kiara,Bonobo,0.414,0.788
66e6O0B9GmSRNAnzB0Bm74,electro,Heartbeats,The Knife,0.447,0.751
5VWVVSABdgccboSdrKGiZH,electro,Fortune Days,The Glitch Mob,0.189,0.67
4R30C14VKLnlwRSnErf8q2,electro,As Your Friend,Afrojack,0.812,0.769
7vDdTswXq16TgSherz1Ksh,electro,Uitzicht,Bakermat,0.66,0.425
62XtN0YA5LeXd8Iy7nUv1j,electro,Violente Valse,Caravan Palace,0.366,0.524
5vQIaNoKsT4xkG1j2KFBFs,electro,Gold Skies,Martin Garrix,0.209,0.815
1inG2cgfeGVBsTCcmMIv0e,electro,In For The Kill,La Roux,0.905,0.969
1UF1dQ8vhfDRMahFZ8Kq4a,electronic,Fade Into Darkness - Vocal Club Mix,Avicii,0.602,0.848
33rs2PiluJ4Yppf8wT33mp,electronic,Vulcan Mill Acid,Lone,0.425,0.968
7mMaJKkvMKUB4KPtWjMQ8D,electronic,White Noise,Disclosure,0.831,0.884
5RByQFt9Mlo8hDYJ921tCv,electronic,"Around the World / Harder, Better, Faster, Stronger",Daft Punk,0.581,0.787
3kb38wezoUA8ki5jPYy3t5,electronic,Little Secrets,Passion Pit,0.666,0.786
3eunKmoXb7y9D5xmbGbfW5,electronic,Ready for the Weekend,Icona Pop,0.212,0.894
02daNfXTqmA4oiO3IoKkU2,electronic,Hypnose,Metronomy,0.461,0.288
2MjJ8ajY6WfoCChcA74olC,electronic,Soak It Up,Houses,0.0761,0.47
7ip53q1Hqc4XZuUV5rgTl2,electronic,The Light,Le Castle Vania,0.92,0.876
2eULHDwdAs9rWA0xtKPR7d,electronic,Attention Whore - Original Mix,deadmau5,0.923,0.878
2NAiEFmgOOUgu5dJRObQRI,electronic,Sun,Caribou,0.426,0.82
1Tymc486DwkvvuFrHkmQqs,electronic,Champion Sound - Alt. Version,Crystal Fighters,0.624,0.729
1Ca2ELRlvACAeI7xz9c9jR,electronic,Spaceman,Hardwell,0.118,0.763
3Ons6C3wXBMi8nYpLBMlVe,electronic,Burnin' / Too Long,Daft Punk,0.35,0.793
3rRbbcltq6Ld0G4wM5cLUD,electronic,In Da House,Various Artists,0.412,0.787
4cDzTh5UFJyUrVbBhvYpXM,electronic,Mountain,Gold Panda,0.104,0.734
3bzqd8quMDaCt7pLb98SHS,electronic,Turn It Down - Radio Edit,Kaskade,0.374,0.654
4DbasZyiXWv6NXTPB28qYq,electronic,Tapes & Money,Totally Enormous Extinct Dinosaurs,0.696,0.852
2VGDntFPvgvqSiUf9ITEfW,electronic,Someone Great,LCD Soundsystem,0.396,0.894
6bfERbyzzvjJdmo0J4CuzW,electronic,Freak,Various Artists,0.263,0.957
5pn8UtwJ4udgSPxOQmLjMI,electronic,NE1BUTU,Scuba,0.107,0.976
1YrDXC5z5rbJnbzCQOjOgQ,electronic,I'll Take Care Of U,Gil Scott-Heron,0.557,0.462
4WbNyQy4wVdfopMrApBWQA,electronic,HyperParadise - Flume Remix,Hermitude,0.312,0.827
0lDLDCow2G0L3fBlwMrXdD,electronic,Project T - Original Mix,Various Artists,0.135,0.926
5RScucFoUuNzhLWwGWy05b,electronic,Intense,Armin van Buuren,0.115,0.832
4FXj4ZKMO2dSkqiAhV7L8t,electronic,Evil Beauty,Blackmill,0.456,0.581
31TB0tG8ISjXN5DOSKHVAd,electronic,Let it Go,Dragonette,0.706,0.951
6psC59ooTxage8npmtg74G,electronic,Do The Astral Plane,Flying Lotus,0.275,0.828
4iHh9ftZKEtTmqnEYuWlm6,electronic,I: Ferocious Body,Born Gold,0.309,0.554
7qfwcqfGOkQYtzjF4UzJHM,electronic,Shot Me Down (feat. Skylar Grey) - Radio Edit,David Guetta,0.035,0.772
0OxB26YRmdbFpyTG36VHi1,electronic,Immortal Love,Vampires Everywhere!,0.251,0.914
1n2VdeLKjE1ZyW4Yw3W8PN,electronic,I Refuse - Shockone Remix,Various Artists,0.372,0.937
2N2Mp4HjnYcmrZ2YqrKedy,electronic,Alone,Armin van Buuren,0.37,0.861
1AThxNSZQ52SPag5LykPWz,electronic,Hurricane,Chew Lips,0.506,0.872
2kmOzndbVl8GomtgVGmEHS,electronic,At The End Of The Day,Amon Tobin,0.329,0.78
5rawOFFNlJY9YEja7Q91Se,electronic,Labyrinth,Zomby,0.417,0.981
1ehPiY9lYnZAA9ogCnBf9G,electronic,Blue Cassette,Friendly Fires,0.538,0.937
3ctALmweZBapfBdFiIVpji,electronic,The Game of Love,Daft Punk,0.682,0.5
5JbwHXbCfly9p1iWAJIO9F,electronic,The Golden Boy,Parov Stelar,0.425,0.584
4Yr5qe66FardIDoGVSy6dU,electronic,Sinnerman - Felix Da Housecat's Heavenly House Mix,Various Artists,0.58,0.76
4RahtE3jOvD8dSmNew6Q7t,electronic,Modern Driveway,Luke Abbott,0.434,0.401
2HZWiTD7HrTjEwGamFq7jI,electronic,fame>demise,"Woe, Is Me",0.192,0.978
19mZZ1RIVf7lB6DgDAEEVN,electronic,The Feeling,The Knocks,0.744,0.764
1L0EA6BegmM4KMwTHmSHux,electronic,Empathy,Crystal Castles,0.332,0.914
5F7FWI7P3jMzO3yCz0jELg,electronic,Hold Me Close,Flux Pavilion,0.0494,0.902
5fnA9mkIfScSqHIpeDyvck,electronic,Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,0.8,0.875
4ce29VAx1D8f3HULOHHA3K,electronic,LRAD,Knife Party,0.186,0.889
16tUjfbOz2vzcOC9KlMMfz,electronic,Can't Control Myself,Krewella,0.755,0.925
2VJS0kuE7ozSYOWJpqlLhR,electronic,XTC,Boys Noize,0.353,0.807
3zIrSBnOU4SvUrQyIbsd2Q,electronic,Cochon Ville,Sébastien Tellier,0.752,0.74
71c5Jb38fgukgKSCGL6zpt,electronic,I Fink U Freeky,Die Antwoord,0.48,0.753
7jY3GltMqabQswdtPVia53,electronic,Your Body,Various Artists,0.699,0.742
0HadrlP2mwJidGF3pyBX4H,electronic,Alive,Daft Punk,0.0748,0.716
4nYuRJ53yCYlZIvzxm4Uio,electronic,A Drowning,How To Destroy Angels,0.355,0.469
4HMsMPCRJ0RRtmVNiR20z2,electronic,Courtship Dating,Crystal Castles,0.708,0.575
63FmCXIc4lmEq9fNqGkQ57,electronic,Archangel,Burial,0.521,0.849
4f3uZW3Wc1uO2cN4WJs5nu,electronic,I Can Only Imagine (feat. Chris Brown & Lil Wayne),David Guetta,0.264,0.939
78H72MElkOY9cRnaudxZFY,electronic,Fresh,Daft Punk,0.174,0.952
2kO5QyzYLCSbBpaKCaN4Xz,electronic,See My Eyes,Various Artists,0.817,0.825
2xMS1khdU5FHX1KEiNTVdi,electronic,Tsunami,DVBBS,0.273,0.844
7eSLODVLov3eMYl4ioKpbG,electronic,Wolves Running Through the Desert,HOTEL MEXICO,0.42,0.85
1kUmkp42FTNSl5bZmjj5Xq,electronic,I'm a Mess,Body Language,0.772,0.592
666elemQTQGi8xbjAAdIgB,electronic,Waiting All Night (feat. Ella Eyre),Rudimental,0.281,0.728
6DEeUrq2VhjAj6KOhZcsu3,electronic,Me And You,NERO,0.236,0.925
4YvnrZMF1VmTAZIJlBhvCg,electronic,Flim,Aphex Twin,0.413,0.735
3SZ7gFfFVEwW9jfggcSPWi,electronic,TTHHEE PPAARRTTYY,Justice,0.414,0.818
7wL42r11vcEhohThbDVz7Y,electronic,Unluck,James Blake,0.217,0.483
6BXvSPUVossmiwVKpYIu2m,electronic,Moth,Apparat,0.754,0.764
4IkgcBeRd6R8MJgdYWg4te,electronic,Midnight City [Eric Prydz Private Remix],M83,0.351,0.854
3ptx9icNMLTkIQOilXbbld,electronic,The Model - 2004 Remaster,Various Artists,0.713,0.691
7mZjpi86XWnEBiu8VMR3GI,emo,For Want of,Rites of Spring,0.305,0.942
0CqCpm4LLQbHUX5ysizWJS,emo,The Final Episode (Let's Change Channel),Asking Alexandria,0.157,0.957
5O1JTGU6lsu9bnqJvtx38t,emo,"Rum Is For Drinking, Not For Burning",Senses Fail,0.379,0.958
2nLtzopw4rPReszdYBJU6h,emo,Numb,Linkin Park,0.243,0.863
0Xq7FPQaLJgIHSB605YUMy,emo,Sweet Dreams (Are Made Of This),Marilyn Manson,0.14,0.576
4I4uCtlWg6I7OyuGZE4wqn,emo,Maybe Memories,The Used,0.383,0.93
3RHZzTT1RhYV6zicKUc4FM,emo,20 Dollar Nose Bleed,Fall Out Boy,0.867,0.871
6ZtWkMtvXmcMTU3rdzo2wU,emo,Firefly,Saves The Day,0.341,0.934
3NoQ4X6xYebrtzNJg8d4oi,emo,Right Side of the Bed,Atreyu,0.722,0.926
6Wx88Mv6b9ofjKMKkdwOJd,emo,New Divide,Various Artists,0.38,0.808
48O6kz322Dzu1R6Al5147q,emo,MakeDamnSure,Taking Back Sunday,0.432,0.837
38z6jaLE0F13dxv28n3wlq,emo,Addicted,Simple Plan,0.605,0.751
15qf0H31MChhqKr2zvejla,emo,All Signs Point to Lauderdale,A Day To Remember,0.513,0.983
74HsNf2R9s09gpib6m9nbz,emo,Do You Know Who You Are?,Texas Is The Reason,0.0347,0.651
3HOGZQbzokUiYHuWhxOBjx,emo,Don't You Know Who I Think I Am?,Fall Out Boy,0.863,0.949
3xXKwkmkrpZmGpIof83xbE,emo,So Cold,Breaking Benjamin,0.26,0.776
46Kcradxrva9Dny4lHU1b3,emo,Miss Jackson (feat. LOLO),Panic! At The Disco,0.662,0.873
1Ch83C1vMNtToZV15nCwDP,emo,Lady In A Blue Dress,Senses Fail,0.623,0.799
2MCFHOeV7YwdI2bzRPhD3Q,emo,Nothing Feels Good,The Promise Ring,0.327,0.442
4oxHTcJaYcFYpYNRFD3tyc,emo,Greener with the Scenery,The Used,0.281,0.88
5m91YNwgPcZ1F5dSnQwX5A,emo,The Layers Of Skin We Drag Around,The World Is A Beautiful Place & I Am No Longer Afraid To Die,0.437,0.702
4fDIXQeXIstBe1mAWSRfeL,emo,Bonus Mosh pt. II,Taking Back Sunday,0.465,0.952
65mxB9IWpmVo4qUjdGSxRB,emo,Girls & Boys,Good Charlotte,0.608,0.72
2k3fs1S5gYqwzN8G2QDXiJ,emo,Chemical Kids and Mechanical Brides,Pierce The Veil,0.301,0.649
6IK1mlU9pJPPjkYD6jrRR5,emo,A Box Full of Sharp Objects,The Used,0.435,0.951
2fEzujFVRHJk0zIw04RzzQ,emo,This Ruined Puzzle,Dashboard Confessional,0.383,0.254
35xnCYrjXbuqhgl7E0rhck,emo,Stay Home,American Football,0.125,0.761
4geHi4niVBx4lQ4Nku1Q3t,emo,Afterlife,Avenged Sevenfold,0.391,0.95
0UZwcRQAk4QR09HtGRZhYC,emo,Closer To The Edge,Thirty Seconds To Mars,0.102,0.948
2Oehrcv4Kov0SuIgWyQY9e,emo,Demons,Imagine Dragons,0.416,0.71
1ar5WuMMxBf1bEsU4XwuD0,emo,I'm Not A Vampire,Falling In Reverse,0.322,0.965
48FYdW9ovr7Kz6Tz66zs4C,emo,Walls,Various Artists,0.454,0.908
4yXNMbZrsFJbPTH0WfhwEB,emo,Young Volcanoes,Fall Out Boy,0.676,0.853
1jHx7P3OoJr65NSpQ79Lt7,emo,She Drove Me to Daytime Television,Funeral For A Friend,0.312,0.912
7hUG8RCO4gY1ONEcckkaxP,emo,Ruthless,Something Corporate,0.324,0.637
6BLLQndvA0rLbLcIZmuuEJ,emo,I Don't Wanna Be In Love (Dance Floor Anthem),Good Charlotte,0.573,0.884
4w6mSxebOG12tvw1bm9oxu,emo,Until the Day I Die,Story Of The Year,0.534,0.931
7tdXvaCZmWZJOrZE9zFXpr,emo,The Blower's Daughter,Damien Rice,0.0775,0.192
78HsNTKVNADOaGxS41OSW7,emo,Seventy Times 7,Brand New,0.417,0.75
4rMNgxEwGWoPHIUcvB5BrB,emo,It Will Rain,Bruno Mars,0.434,0.824
7fx2rt43UfclOOulPwBYk2,emo,Let the Flames Begin,Paramore,0.334,0.92
6hqt1z34Oz0OZtSfy62OFD,emo,The Hell Song,Sum 41,0.658,0.935
6bGac1gBHs7kUKihrudMzq,emo,Bulletproof Love,Pierce The Veil,0.464,0.964
6MdAoknD4tWcqYm7J0SQGh,emo,It's Dangerous Business Walking Out Your Front Door,Underoath,0.125,0.956
1GErReAT0swX36x3O8GyQn,emo,To the End,My Chemical Romance,0.467,0.975
1W7qU24wO2iFZTd9TRglr9,emo,Beautiful Remains,Black Veil Brides,0.268,0.986
1Dr1fXbc2IxaK1Mu8P8Khz,emo,When I Come Around,Green Day,0.814,0.909
38DYfOsG1QROMnoHd9JPUc,emo,False Pretense,The Red Jumpsuit Apparatus,0.783,0.93
7hInOqJnlEayXao08yVYAn,emo,Playing God,Paramore,0.626,0.96
69V2H5QpVAy6rQXUDx8OYO,emo,Cross out the Eyes,Thursday,0.255,0.75
3IAIQdnaHDsJtxqq5cSLoB,emo,Don't Mess With Ouija Boards,Falling In Reverse,0.211,0.943
5xEM5hIgJ1jjgcEBfpkt2F,emo,Complicated,Avril Lavigne,0.427,0.776
2VNfjz8gIoyWn5xQrNhWtp,emo,A Jack With One Eye,Texas Is The Reason,0.193,0.791
2CTEAibq40CvH0QI4Wp081,emo,Ritual,Black Veil Brides,0.517,0.949
7wOInrhCRiWaXdzvQ7oUvN,emo,Don't Go (feat. Lights),Bring Me The Horizon,0.0892,0.786
52JTm74BAXB37krURlHPRl,emo,Light With a Sharpened Edge,The Used,0.477,0.925
6VOWUjl7sumb6IpBPkjQat,emo,Rat A Tat,Fall Out Boy,0.559,0.853
7k9iVpyeR5ybSPSkvmAP6K,emo,All Around Me,Flyleaf,0.452,0.884
79rFv44RxuMb70y6sHC14l,emo,The Last Fight,Bullet For My Valentine,0.336,0.971
2GDWfM3NQoD0UeCwI1qbvh,emo,Miserable At Best,Mayday Parade,0.422,0.361
6uFuOOOwdxRezNeRmF4eb1,emo,The No Seatbelt Song,Brand New,0.224,0.455
0IebF3yDXM6KJX1xhMkdoe,emo,Chelsea Smile,Bring Me The Horizon,0.22,0.891
7BbcApw9vIHqwab8fkoFkH,emo,Where Can I Stab Myself In the Ears,Hawthorne Heights,0.574,0.949
7f3tPmsyBQc0sua0SAINlZ,emo,Back And To The Left,Texas Is The Reason,0.22,0.979
0XJDfLHO7C6b0GpjeB5mpu,emo,Save Rock And Roll,Fall Out Boy,0.449,0.777
3dxCV6LSF1eGsRa4RZIriP,emo,I Will Play My Game Beneath the Spin Light,Brand New,0.421,0.644
591vJuuep0gfPhx9p8WPD5,emo,Reinventing Your Exit,Underoath,0.268,0.978
6eolFkFTZmdai6b47dxKtJ,emo,The Phrase That Pays,The Academy Is...,0.639,0.768
0W0hRhNEajLKOPlxFDq8Q8,emo,Stay With Me,Finch,0.494,0.962
0ZFUn5dFxuN3Um8y6ubX93,emo,Saying Sorry,Hawthorne Heights,0.529,0.956
0HYx8SZcAyckuMRJOra30w,emo,Ultimate Steve,The World Is A Beautiful Place & I Am No Longer Afraid To Die,0.103,0.706
63IIUzd6eJBfCGIcF8MFnJ,emo,Way Away,Yellowcard,0.364,0.959
1o25vqLcw3JRHgLrGJ3DWY,emo,Pheurton Skeurto,Sunny Day Real Estate,0.344,0.12
1CRVvwUopaV42bAEvoh194,emo,I've Got All This Ringing In My Ears And None On My Fingers,Fall Out Boy,0.4,0.922
0ntevstXQoNDIZkslinqdy,emo,Head Club,Taking Back Sunday,0.247,0.863
4DiJcWszK78cNYnNjRfpyC,emo,"Okay I Believe You, But My Tommy Gun Don't",Brand New,0.48,0.593
5VHwEHR0IfvV4f7V7o0qnt,emo,"Nails for Breakfast, Tacks for Snacks",Panic! At The Disco,0.621,0.946
56sk7jBpZV0CD31G9hEU3b,emo,Animal I Have Become,Three Days Grace,0.506,0.853
7pgHwgQ4fQGHUSux4P949x,emo,All These Things I Hate (Revolve Around Me),Bullet For My Valentine,0.503,0.871
423FiDerFgzeEcqKEOmZ81,emo,Saturday,Fall Out Boy,0.624,0.929
44pAPgN9yVHSoNbxntq4bb,emo,Round,Sunny Day Real Estate,0.189,0.962
0qPrqktIlFeObC1BdFX9ZZ,emo,Long Goodnight,The Get Up Kids,0.361,0.492
6s2yqZbiPNPL1B2IeCMsUA,emo,The End.,My Chemical Romance,0.207,0.548
3imITUqEhkebNbOoS1yrWm,emo,All I Want,A Day To Remember,0.207,0.981
34bXDnOtp2cnhCEbfZ2P9s,emo,So Beautiful,Dashboard Confessional,0.655,0.846
3tObuNgkiUfy14HFfP2GRr,emo,Shit Twins,Dads,0.259,0.582
2Xt2ir0hgXtcfFlAx4rdu9,emo,Scene One - James Dean & Audrey Hepburn,Sleeping With Sirens,0.569,0.579
6VSmHLLvYAAkzrYFT3LloU,emo,Paperthin Hymn,Anberlin,0.536,0.597
1mX6SYJ1ZpcoxQUiER8wOI,emo,SING,My Chemical Romance,0.373,0.942
0fcGdkaMVaJtPuYLB6bXRx,emo,Say Days Ago,The Used,0.195,0.979
1JdKrFyoU05abww0Zv0ayQ,emo,That's What You Get,Paramore,0.632,0.831
2KA3lvDwQQiyvuJJvzifGL,emo,Nearly Witches (Ever Since We Met...),Panic! At The Disco,0.341,0.614
1PCyY0PpQiHYyctoWGylzx,emo,Welcome To Bangkok,Brand New,0.196,0.457
6PbhSZ1kig3WI5lETIIra1,emo,Silver Bullet,Hawthorne Heights,0.735,0.789
6hRPirM8krP8CQTap5lnb4,emo,Standard Lines,Dashboard Confessional,0.323,0.263
2ymt2b4x03JKFOIJj7YtDr,emo,If It's Here When We Get Back It's Ours,Texas Is The Reason,0.306,0.996
0iPVr4cXc1suTX0ep6Gn2Y,folk,Flame On My Head,Blaudzun,0.229,0.511
1DHGfUv3FNoFZ6yThAO77f,folk,Walking,The Dodos,0.491,0.742
4AlZ0FgehhgtLHddKx0Ou7,folk,Cali in a Cup,Woods,0.582,0.756
50LqU2nhdE3fmWOuqOjpjz,folk,Suzanne,Leonard Cohen,0.307,0.102
5Ua7FnzpePVpZtl9AIYrRT,folk,Ievan Polkka,Korpiklaani,0.943,0.972
6gM2Tv3uDnwWebG8iY5XgY,folk,Switzerland,The Last Bison,0.478,0.476
24M81fKyhTWBuYzczQMkOp,folk,One Of These Things First,Nick Drake,0.661,0.378
0hDkiLVNvtOw1Ljy8i7uGK,folk,Who's Feeling Young Now?,Punch Brothers,0.775,0.657
3tLyNOtAGnYvWk1NsyiIhQ,folk,Criminals,The Tallest Man On Earth,0.412,0.414
0hQpnTWZHywcGFKxmwsU0X,folk,Bones,Ben Howard,0.158,0.206
5ms2lTvLAevPKSrUK09sh4,folk,Elegy,Hey Marseilles,0.212,0.323
2w5tU6w3rxxoE6UpnLI3aS,folk,Girl with the Red Balloon,The Civil Wars,0.161,0.166
0Kl6MoQqbE2brrpdWcXrNe,folk,Where Have All the Flowers Gone? - Live,Pete Seeger,0.214,0.104
7BImMe2i4EyznTYHJKnB7e,folk,I Met Up With The King,First Aid Kit,0.283,0.396
